band_id,observation_id,band_name,band_value
177057,813649,NIR,0.37434716655142003
887814,756318,BLUE,0.5262043047081031
246528,980491,BLUE,0.6281236699634679
218797,809957,NIR,0.6930226755371699
723306,832120,BLUE,0.6379505118481583
725293,317053,BLUE,0.8024816212622787
323185,561086,RED,0.3040511502358111
170929,410655,GREEN,0.2031484209828805
854075,921645,RED,0.3678449710937828
738417,360702,BLUE,0.7079778295570928
189322,265576,GREEN,0.4009034203594221
606004,961953,GREEN,0.34617993656983037
407601,511717,BLUE,0.45997188617240037
433548,402730,BLUE,0.8838681649352587
297638,316106,NIR,0.2601472833752451
204967,789791,RED,0.3132563775047528
459259,606091,BLUE,0.24347645876778257
877418,549375,RED,0.15396589923095927
450068,565401,BLUE,0.20184199058982044
896374,948062,RED,0.8011864796872494
273033,704293,BLUE,0.8348794584081396
405765,512184,GREEN,0.7600809866153747
142590,658203,GREEN,0.646472144116593
684500,112011,GREEN,0.8721398958564248
416484,959868,GREEN,0.317123965944385
671407,813649,GREEN,0.321083647123319
148040,360863,RED,0.17145828824469533
126227,569516,GREEN,0.890331961911858
840314,179796,RED,0.28475678867280585
363677,276016,BLUE,0.5743879592608456
800417,986423,NIR,0.2923451274766128
734121,981834,BLUE,0.30963343143206856
884615,824219,GREEN,0.7781989746954561
630471,390193,NIR,0.24127298271484077
604675,317740,NIR,0.36949659433432275
123793,777602,RED,0.0860597094152935
258644,260162,NIR,0.2833514012008598
358751,992001,GREEN,0.3557763859540055
163151,352527,BLUE,0.7947564666413874
844201,817496,BLUE,0.62825121909526
925024,368188,NIR,0.8092052379659642
631875,173464,GREEN,0.15857398281782237
142383,561086,RED,0.6121362831178779
604488,827905,RED,0.7061261553311233
639076,987234,RED,0.3046981563258693
819182,949315,RED,0.8236864018914056
819593,161466,GREEN,0.1821596627451009
273097,633433,NIR,0.6691363086518183
754893,188357,BLUE,0.29003809078066406
481960,317740,GREEN,0.6913585798667209
703237,504928,NIR,0.48017390842071256
226626,260162,RED,0.7572413259510646
908639,233793,GREEN,0.19170572463142704
158899,921645,NIR,0.812683035507728
606801,996786,RED,0.22579211084535733
256167,658997,NIR,0.5213846856094786
948988,276016,RED,0.24043335009469935
772700,109312,GREEN,0.14263957126493074
510280,819826,NIR,0.5823098393433087
568082,949315,RED,0.3859708576552618
382885,850558,BLUE,0.4658896155918547
325996,512184,GREEN,0.8013892873439091
149513,796535,BLUE,0.18542412556835697
335482,277816,BLUE,0.48500109833746724
467681,421936,RED,0.6306467025229139
962413,634274,NIR,0.508924362513104
132697,704293,BLUE,0.7062603179557585
589933,913736,NIR,0.21572658620648738
968236,684554,RED,0.43076502948135137
206815,512288,BLUE,0.3435399760962811
552755,421750,BLUE,0.4679152540467441
697177,934961,NIR,0.29786172722352994
422518,998843,NIR,0.7132191019406482
117397,144586,RED,0.550681717084022
935494,800189,GREEN,0.7147756771958511
314897,921645,RED,0.5873162566612466
384382,206158,RED,0.6662821751885651
399484,354298,NIR,0.7220632758468849
328275,760059,RED,0.2901501903328927
655052,561086,GREEN,0.23827602344740267
149791,832120,RED,0.3779868615930946
131551,459163,RED,0.5105466793570221
273158,856041,RED,0.7040285608044421
404246,316106,GREEN,0.5489887725843289
868337,512184,RED,0.764324275843459
657770,850558,RED,0.2430161313064984
971734,803710,RED,0.872482930316596
896017,214856,GREEN,0.30368592777768705
287865,986423,BLUE,0.8304909687411535
634948,265487,BLUE,0.4036541095849386
214473,514017,RED,0.26883690104889485
480226,410655,BLUE,0.8076985999703057
187916,779066,GREEN,0.298256601662368
884170,792046,BLUE,0.60262386368398
763084,732876,NIR,0.19431638311275576
651718,360702,NIR,0.12162066236078761
608998,360702,RED,0.14722620028398598
286892,980213,NIR,0.6286667831687731
472859,948062,GREEN,0.7134066518889085
639341,518247,NIR,0.14885059331116773
472186,162802,RED,0.7362104594857388
739564,241811,RED,0.45162041479429343
283654,441042,RED,0.6045646570711921
257704,711833,RED,0.6767003674663353
335179,360702,BLUE,0.4421731238215114
381731,800189,RED,0.2736103494106815
957346,206158,BLUE,0.3871958314527591
278151,819826,BLUE,0.15955035150941366
514306,998843,BLUE,0.13483805896494197
646062,519013,GREEN,0.10384658023511409
658874,243775,NIR,0.7214599533542491
651934,265487,GREEN,0.15881609913503844
856237,980213,GREEN,0.34623479497784193
628563,845501,RED,0.19860406406607556
551239,743729,BLUE,0.1617744815303918
393872,512184,RED,0.41193591373587884
242714,495758,NIR,0.828153124363877
863763,402121,RED,0.6335633298514866
744753,941772,BLUE,0.685405090404723
479303,614206,NIR,0.3063037888353132
571039,133539,NIR,0.0958240706942766
456680,297775,NIR,0.872811796527004
340118,262431,BLUE,0.19648655810743393
990112,537496,RED,0.11612752743143048
892825,402730,NIR,0.5854526178049613
331065,823038,GREEN,0.6050423195060183
713858,141485,GREEN,0.7661240161580198
394749,190335,RED,0.5171163195201899
533565,813743,BLUE,0.6422664130834915
574480,451591,GREEN,0.24983860579246908
577426,381125,BLUE,0.8998170011469389
162457,981834,GREEN,0.6605346316038817
470378,550743,NIR,0.6540804016571571
166115,740357,RED,0.6455719861112449
852591,986423,RED,0.20908772993135283
489803,813743,BLUE,0.6247410242561944
856334,784927,NIR,0.5634860766622759
818450,980213,BLUE,0.8754735911348841
954818,658997,RED,0.43615139195474295
959562,686790,NIR,0.12508894953939295
759545,614206,GREEN,0.7452148689062255
838987,279029,GREEN,0.43792429693379287
403408,634345,GREEN,0.8129216122808308
512373,813743,RED,0.12523164159559308
224525,120252,GREEN,0.20324871245277276
563131,376766,BLUE,0.8855798386759984
120036,998154,BLUE,0.7734175591062675
433512,349034,RED,0.6666865271996528
377275,781337,GREEN,0.3297787662753901
977059,463149,BLUE,0.7714601493827766
979079,614206,RED,0.18294702303851876
486460,451591,GREEN,0.7886561155067068
288611,267660,BLUE,0.10603661896622663
915535,262431,GREEN,0.7551572787938082
637895,704293,BLUE,0.18763560987790473
302603,144586,RED,0.4660412507275022
983511,519013,NIR,0.14332240288029272
444482,108301,GREEN,0.8764262219232439
787382,571205,RED,0.35364138795513067
451208,797271,NIR,0.2016891143958888
969426,863087,RED,0.317782273443263
261241,680656,BLUE,0.4220832889280525
119382,913461,NIR,0.12061683009923999
146737,451591,NIR,0.655192716997637
799406,260162,GREEN,0.818328412376262
167305,318876,BLUE,0.4262117903096939
186327,563173,BLUE,0.1354463174415428
315824,512262,NIR,0.44088671426647263
986889,206158,BLUE,0.46613155537436846
543057,643996,NIR,0.6266790165178039
894320,800189,RED,0.4750948125917308
